,year,month,view_type,count,timestamp,is_pagecount
459,2020,05,pagecount_mobile_views,,2020-05-01,True
460,2020,06,pagecount_mobile_views,,2020-06-01,True
461,2020,07,pagecount_mobile_views,,2020-07-01,True
462,2020,08,pagecount_mobile_views,,2020-08-01,True
463,2020,09,pagecount_mobile_views,,2020-09-01,True
464,2020,10,pagecount_mobile_views,,2020-10-01,True
465,2007,12,pageview_all_views,,2007-12-01,False
466,2008,01,pageview_all_views,,2008-01-01,False
467,2008,02,pageview_all_views,,2008-02-01,False
468,2008,03,pageview_all_views,,2008-03-01,False
469,2008,04,pageview_all_views,,2008-04-01,False
470,2008,05,pageview_all_views,,2008-05-01,False
471,2008,06,pageview_all_views,,2008-06-01,False
472,2008,07,pageview_all_views,,2008-07-01,False
473,2008,08,pageview_all_views,,2008-08-01,False
474,2008,09,pageview_all_views,,2008-09-01,False
475,2008,10,pageview_all_views,,2008-10-01,False
476,2008,11,pageview_all_views,,2008-11-01,False
477,2008,12,pageview_all_views,,2008-12-01,False
478,2009,01,pageview_all_views,,2009-01-01,False
479,2009,02,pageview_all_views,,2009-02-01,False
480,2009,03,pageview_all_views,,2009-03-01,False
481,2009,04,pageview_all_views,,2009-04-01,False
482,2009,05,pageview_all_views,,2009-05-01,False
483,2009,06,pageview_all_views,,2009-06-01,False
484,2009,07,pageview_all_views,,2009-07-01,False
485,2009,08,pageview_all_views,,2009-08-01,False
486,2009,09,pageview_all_views,,2009-09-01,False
487,2009,10,pageview_all_views,,2009-10-01,False
488,2009,11,pageview_all_views,,2009-11-01,False
489,2009,12,pageview_all_views,,2009-12-01,False
490,2010,01,pageview_all_views,,2010-01-01,False
491,2010,02,pageview_all_views,,2010-02-01,False
492,2010,03,pageview_all_views,,2010-03-01,False
493,2010,04,pageview_all_views,,2010-04-01,False
494,2010,05,pageview_all_views,,2010-05-01,False
495,2010,06,pageview_all_views,,2010-06-01,False
496,2010,07,pageview_all_views,,2010-07-01,False
497,2010,08,pageview_all_views,,2010-08-01,False
498,2010,09,pageview_all_views,,2010-09-01,False
499,2010,10,pageview_all_views,,2010-10-01,False
500,2010,11,pageview_all_views,,2010-11-01,False
501,2010,12,pageview_all_views,,2010-12-01,False
502,2011,01,pageview_all_views,,2011-01-01,False
503,2011,02,pageview_all_views,,2011-02-01,False
504,2011,03,pageview_all_views,,2011-03-01,False
505,2011,04,pageview_all_views,,2011-04-01,False
506,2011,05,pageview_all_views,,2011-05-01,False
507,2011,06,pageview_all_views,,2011-06-01,False
508,2011,07,pageview_all_views,,2011-07-01,False
509,2011,08,pageview_all_views,,2011-08-01,False
510,2011,09,pageview_all_views,,2011-09-01,False
511,2011,10,pageview_all_views,,2011-10-01,False
512,2011,11,pageview_all_views,,2011-11-01,False
513,2011,12,pageview_all_views,,2011-12-01,False
514,2012,01,pageview_all_views,,2012-01-01,False
515,2012,02,pageview_all_views,,2012-02-01,False
516,2012,03,pageview_all_views,,2012-03-01,False
517,2012,04,pageview_all_views,,2012-04-01,False
518,2012,05,pageview_all_views,,2012-05-01,False
519,2012,06,pageview_all_views,,2012-06-01,False
520,2012,07,pageview_all_views,,2012-07-01,False
521,2012,08,pageview_all_views,,2012-08-01,False
522,2012,09,pageview_all_views,,2012-09-01,False
523,2012,10,pageview_all_views,,2012-10-01,False
524,2012,11,pageview_all_views,,2012-11-01,False
525,2012,12,pageview_all_views,,2012-12-01,False
526,2013,01,pageview_all_views,,2013-01-01,False
527,2013,02,pageview_all_views,,2013-02-01,False
528,2013,03,pageview_all_views,,2013-03-01,False
529,2013,04,pageview_all_views,,2013-04-01,False
530,2013,05,pageview_all_views,,2013-05-01,False
531,2013,06,pageview_all_views,,2013-06-01,False
532,2013,07,pageview_all_views,,2013-07-01,False
533,2013,08,pageview_all_views,,2013-08-01,False
534,2013,09,pageview_all_views,,2013-09-01,False
535,2013,10,pageview_all_views,,2013-10-01,False
536,2013,11,pageview_all_views,,2013-11-01,False
537,2013,12,pageview_all_views,,2013-12-01,False
538,2014,01,pageview_all_views,,2014-01-01,False
539,2014,02,pageview_all_views,,2014-02-01,False
540,2014,03,pageview_all_views,,2014-03-01,False
541,2014,04,pageview_all_views,,2014-04-01,False
542,2014,05,pageview_all_views,,2014-05-01,False
543,2014,06,pageview_all_views,,2014-06-01,False
544,2014,07,pageview_all_views,,2014-07-01,False
545,2014,08,pageview_all_views,,2014-08-01,False
546,2014,09,pageview_all_views,,2014-09-01,False
547,2014,10,pageview_all_views,,2014-10-01,False
548,2014,11,pageview_all_views,,2014-11-01,False
549,2014,12,pageview_all_views,,2014-12-01,False
550,2015,01,pageview_all_views,,2015-01-01,False
551,2015,02,pageview_all_views,,2015-02-01,False
552,2015,03,pageview_all_views,,2015-03-01,False
553,2015,04,pageview_all_views,,2015-04-01,False
554,2015,05,pageview_all_views,,2015-05-01,False
555,2015,06,pageview_all_views,,2015-06-01,False
556,2015,07,pageview_all_views,7665421980.0,2015-07-01,False
557,2015,08,pageview_all_views,7634815221.0,2015-08-01,False
558,2015,09,pageview_all_views,7655695037.0,2015-09-01,False
559,2015,10,pageview_all_views,7746031887.0,2015-10-01,False
560,2015,11,pageview_all_views,7524321290.0,2015-11-01,False
561,2015,12,pageview_all_views,7476287344.0,2015-12-01,False
562,2016,01,pageview_all_views,8154016303.0,2016-01-01,False
563,2016,02,pageview_all_views,7585859457.0,2016-02-01,False
564,2016,03,pageview_all_views,7673274617.0,2016-03-01,False
565,2016,04,pageview_all_views,7408147859.0,2016-04-01,False
566,2016,05,pageview_all_views,7586811330.0,2016-05-01,False
567,2016,06,pageview_all_views,7243630656.0,2016-06-01,False
568,2016,07,pageview_all_views,7834439589.0,2016-07-01,False
569,2016,08,pageview_all_views,8210865519.0,2016-08-01,False
570,2016,09,pageview_all_views,7528292279.0,2016-09-01,False
571,2016,10,pageview_all_views,7871021581.0,2016-10-01,False
572,2016,11,pageview_all_views,7983113161.0,2016-11-01,False
573,2016,12,pageview_all_views,7986152433.0,2016-12-01,False
574,2017,01,pageview_all_views,8753941940.0,2017-01-01,False
575,2017,02,pageview_all_views,7738463562.0,2017-02-01,False
576,2017,03,pageview_all_views,8223465891.0,2017-03-01,False
577,2017,04,pageview_all_views,7591080111.0,2017-04-01,False
578,2017,05,pageview_all_views,7874558299.0,2017-05-01,False
579,2017,06,pageview_all_views,7123934190.0,2017-06-01,False
580,2017,07,pageview_all_views,7290503797.0,2017-07-01,False
581,2017,08,pageview_all_views,7196978615.0,2017-08-01,False
582,2017,09,pageview_all_views,7079052261.0,2017-09-01,False
583,2017,10,pageview_all_views,7580772181.0,2017-10-01,False
584,2017,11,pageview_all_views,7486072984.0,2017-11-01,False
585,2017,12,pageview_all_views,7470527400.0,2017-12-01,False
586,2018,01,pageview_all_views,8371116060.0,2018-01-01,False
587,2018,02,pageview_all_views,7360334422.0,2018-02-01,False
588,2018,03,pageview_all_views,8015146182.0,2018-03-01,False
589,2018,04,pageview_all_views,7690353530.0,2018-04-01,False
590,2018,05,pageview_all_views,7764840918.0,2018-05-01,False
591,2018,06,pageview_all_views,7256416175.0,2018-06-01,False
592,2018,07,pageview_all_views,7723165341.0,2018-07-01,False
593,2018,08,pageview_all_views,7586492950.0,2018-08-01,False
594,2018,09,pageview_all_views,7410952475.0,2018-09-01,False
595,2018,10,pageview_all_views,7714396331.0,2018-10-01,False
596,2018,11,pageview_all_views,7481996602.0,2018-11-01,False
597,2018,12,pageview_all_views,7668741075.0,2018-12-01,False
598,2019,01,pageview_all_views,8213615007.0,2019-01-01,False
599,2019,02,pageview_all_views,7263031930.0,2019-02-01,False
600,2019,03,pageview_all_views,7846676922.0,2019-03-01,False
601,2019,04,pageview_all_views,7591898410.0,2019-04-01,False
602,2019,05,pageview_all_views,7778725447.0,2019-05-01,False
603,2019,06,pageview_all_views,7272603509.0,2019-06-01,False
604,2019,07,pageview_all_views,7697923994.0,2019-07-01,False
605,2019,08,pageview_all_views,7511637741.0,2019-08-01,False
606,2019,09,pageview_all_views,7499320841.0,2019-09-01,False
607,2019,10,pageview_all_views,8094995348.0,2019-10-01,False
608,2019,11,pageview_all_views,7723707106.0,2019-11-01,False
609,2019,12,pageview_all_views,7651321286.0,2019-12-01,False
610,2020,01,pageview_all_views,8272629865.0,2020-01-01,False
611,2020,02,pageview_all_views,7595321571.0,2020-02-01,False
612,2020,03,pageview_all_views,8098768829.0,2020-03-01,False
613,2020,04,pageview_all_views,9304114554.0,2020-04-01,False
614,2020,05,pageview_all_views,8309793710.0,2020-05-01,False
615,2020,06,pageview_all_views,7295303813.0,2020-06-01,False
616,2020,07,pageview_all_views,7448650597.0,2020-07-01,False
617,2020,08,pageview_all_views,7416366900.0,2020-08-01,False
618,2020,09,pageview_all_views,7154034280.0,2020-09-01,False
619,2020,10,pageview_all_views,7778298858.0,2020-10-01,False
620,2007,12,pageview_desktop_views,,2007-12-01,False
621,2008,01,pageview_desktop_views,,2008-01-01,False
622,2008,02,pageview_desktop_views,,2008-02-01,False
623,2008,03,pageview_desktop_views,,2008-03-01,False
624,2008,04,pageview_desktop_views,,2008-04-01,False
625,2008,05,pageview_desktop_views,,2008-05-01,False
626,2008,06,pageview_desktop_views,,2008-06-01,False
627,2008,07,pageview_desktop_views,,2008-07-01,False
628,2008,08,pageview_desktop_views,,2008-08-01,False
629,2008,09,pageview_desktop_views,,2008-09-01,False
630,2008,10,pageview_desktop_views,,2008-10-01,False
631,2008,11,pageview_desktop_views,,2008-11-01,False
632,2008,12,pageview_desktop_views,,2008-12-01,False
633,2009,01,pageview_desktop_views,,2009-01-01,False
634,2009,02,pageview_desktop_views,,2009-02-01,False
635,2009,03,pageview_desktop_views,,2009-03-01,False
636,2009,04,pageview_desktop_views,,2009-04-01,False
637,2009,05,pageview_desktop_views,,2009-05-01,False
638,2009,06,pageview_desktop_views,,2009-06-01,False
639,2009,07,pageview_desktop_views,,2009-07-01,False
640,2009,08,pageview_desktop_views,,2009-08-01,False
641,2009,09,pageview_desktop_views,,2009-09-01,False
642,2009,10,pageview_desktop_views,,2009-10-01,False
643,2009,11,pageview_desktop_views,,2009-11-01,False
644,2009,12,pageview_desktop_views,,2009-12-01,False
645,2010,01,pageview_desktop_views,,2010-01-01,False
646,2010,02,pageview_desktop_views,,2010-02-01,False
647,2010,03,pageview_desktop_views,,2010-03-01,False
648,2010,04,pageview_desktop_views,,2010-04-01,False
649,2010,05,pageview_desktop_views,,2010-05-01,False
650,2010,06,pageview_desktop_views,,2010-06-01,False
651,2010,07,pageview_desktop_views,,2010-07-01,False
652,2010,08,pageview_desktop_views,,2010-08-01,False
653,2010,09,pageview_desktop_views,,2010-09-01,False
654,2010,10,pageview_desktop_views,,2010-10-01,False
655,2010,11,pageview_desktop_views,,2010-11-01,False
656,2010,12,pageview_desktop_views,,2010-12-01,False
657,2011,01,pageview_desktop_views,,2011-01-01,False
658,2011,02,pageview_desktop_views,,2011-02-01,False
659,2011,03,pageview_desktop_views,,2011-03-01,False
660,2011,04,pageview_desktop_views,,2011-04-01,False
661,2011,05,pageview_desktop_views,,2011-05-01,False
662,2011,06,pageview_desktop_views,,2011-06-01,False
663,2011,07,pageview_desktop_views,,2011-07-01,False
664,2011,08,pageview_desktop_views,,2011-08-01,False
665,2011,09,pageview_desktop_views,,2011-09-01,False
666,2011,10,pageview_desktop_views,,2011-10-01,False
667,2011,11,pageview_desktop_views,,2011-11-01,False
668,2011,12,pageview_desktop_views,,2011-12-01,False
669,2012,01,pageview_desktop_views,,2012-01-01,False
670,2012,02,pageview_desktop_views,,2012-02-01,False
671,2012,03,pageview_desktop_views,,2012-03-01,False
672,2012,04,pageview_desktop_views,,2012-04-01,False
673,2012,05,pageview_desktop_views,,2012-05-01,False
674,2012,06,pageview_desktop_views,,2012-06-01,False
675,2012,07,pageview_desktop_views,,2012-07-01,False
676,2012,08,pageview_desktop_views,,2012-08-01,False
677,2012,09,pageview_desktop_views,,2012-09-01,False
678,2012,10,pageview_desktop_views,,2012-10-01,False
679,2012,11,pageview_desktop_views,,2012-11-01,False
680,2012,12,pageview_desktop_views,,2012-12-01,False
681,2013,01,pageview_desktop_views,,2013-01-01,False
682,2013,02,pageview_desktop_views,,2013-02-01,False
683,2013,03,pageview_desktop_views,,2013-03-01,False
684,2013,04,pageview_desktop_views,,2013-04-01,False
685,2013,05,pageview_desktop_views,,2013-05-01,False
686,2013,06,pageview_desktop_views,,2013-06-01,False
687,2013,07,pageview_desktop_views,,2013-07-01,False
688,2013,08,pageview_desktop_views,,2013-08-01,False
689,2013,09,pageview_desktop_views,,2013-09-01,False
690,2013,10,pageview_desktop_views,,2013-10-01,False
691,2013,11,pageview_desktop_views,,2013-11-01,False
692,2013,12,pageview_desktop_views,,2013-12-01,False
693,2014,01,pageview_desktop_views,,2014-01-01,False
694,2014,02,pageview_desktop_views,,2014-02-01,False
695,2014,03,pageview_desktop_views,,2014-03-01,False
696,2014,04,pageview_desktop_views,,2014-04-01,False
697,2014,05,pageview_desktop_views,,2014-05-01,False
698,2014,06,pageview_desktop_views,,2014-06-01,False
699,2014,07,pageview_desktop_views,,2014-07-01,False
700,2014,08,pageview_desktop_views,,2014-08-01,False
701,2014,09,pageview_desktop_views,,2014-09-01,False
702,2014,10,pageview_desktop_views,,2014-10-01,False
703,2014,11,pageview_desktop_views,,2014-11-01,False
704,2014,12,pageview_desktop_views,,2014-12-01,False
705,2015,01,pageview_desktop_views,,2015-01-01,False
706,2015,02,pageview_desktop_views,,2015-02-01,False
707,2015,03,pageview_desktop_views,,2015-03-01,False
708,2015,04,pageview_desktop_views,,2015-04-01,False
709,2015,05,pageview_desktop_views,,2015-05-01,False
710,2015,06,pageview_desktop_views,,2015-06-01,False
711,2015,07,pageview_desktop_views,4376666686.0,2015-07-01,False
712,2015,08,pageview_desktop_views,4332482183.0,2015-08-01,False
713,2015,09,pageview_desktop_views,4485491704.0,2015-09-01,False
714,2015,10,pageview_desktop_views,4477532755.0,2015-10-01,False
715,2015,11,pageview_desktop_views,4287720220.0,2015-11-01,False
716,2015,12,pageview_desktop_views,4100012037.0,2015-12-01,False
717,2016,01,pageview_desktop_views,4436179457.0,2016-01-01,False
718,2016,02,pageview_desktop_views,4250997185.0,2016-02-01,False
719,2016,03,pageview_desktop_views,4286590426.0,2016-03-01,False
720,2016,04,pageview_desktop_views,4149383857.0,2016-04-01,False
721,2016,05,pageview_desktop_views,4191778094.0,2016-05-01,False
722,2016,06,pageview_desktop_views,3888839711.0,2016-06-01,False
723,2016,07,pageview_desktop_views,4337865827.0,2016-07-01,False
724,2016,08,pageview_desktop_views,4695046216.0,2016-08-01,False
725,2016,09,pageview_desktop_views,4135006498.0,2016-09-01,False
726,2016,10,pageview_desktop_views,4361737690.0,2016-10-01,False
727,2016,11,pageview_desktop_views,4392068236.0,2016-11-01,False
728,2016,12,pageview_desktop_views,4209608578.0,2016-12-01,False
729,2017,01,pageview_desktop_views,4521980398.0,2017-01-01,False
730,2017,02,pageview_desktop_views,4026702163.0,2017-02-01,False
731,2017,03,pageview_desktop_views,4319971902.0,2017-03-01,False
732,2017,04,pageview_desktop_views,3951456992.0,2017-04-01,False
733,2017,05,pageview_desktop_views,4187870579.0,2017-05-01,False
734,2017,06,pageview_desktop_views,3604550997.0,2017-06-01,False
735,2017,07,pageview_desktop_views,3565444544.0,2017-07-01,False
736,2017,08,pageview_desktop_views,3575572313.0,2017-08-01,False
737,2017,09,pageview_desktop_views,3547447892.0,2017-09-01,False
738,2017,10,pageview_desktop_views,3907651639.0,2017-10-01,False
739,2017,11,pageview_desktop_views,3816060923.0,2017-11-01,False
740,2017,12,pageview_desktop_views,3640391096.0,2017-12-01,False
741,2018,01,pageview_desktop_views,4111833689.0,2018-01-01,False
742,2018,02,pageview_desktop_views,3634653694.0,2018-02-01,False
743,2018,03,pageview_desktop_views,3965271925.0,2018-03-01,False
744,2018,04,pageview_desktop_views,3762955419.0,2018-04-01,False
745,2018,05,pageview_desktop_views,3675652396.0,2018-05-01,False
746,2018,06,pageview_desktop_views,3278649434.0,2018-06-01,False
747,2018,07,pageview_desktop_views,3457051589.0,2018-07-01,False
748,2018,08,pageview_desktop_views,3399130789.0,2018-08-01,False
749,2018,09,pageview_desktop_views,3433832231.0,2018-09-01,False
750,2018,10,pageview_desktop_views,3640606578.0,2018-10-01,False
751,2018,11,pageview_desktop_views,3448616562.0,2018-11-01,False
752,2018,12,pageview_desktop_views,3379686909.0,2018-12-01,False
753,2019,01,pageview_desktop_views,3616017826.0,2019-01-01,False
754,2019,02,pageview_desktop_views,3244921935.0,2019-02-01,False
755,2019,03,pageview_desktop_views,3439386600.0,2019-03-01,False
756,2019,04,pageview_desktop_views,3330234244.0,2019-04-01,False
757,2019,05,pageview_desktop_views,3364959217.0,2019-05-01,False
758,2019,06,pageview_desktop_views,2986618238.0,2019-06-01,False
759,2019,07,pageview_desktop_views,3140657554.0,2019-07-01,False
760,2019,08,pageview_desktop_views,2979881198.0,2019-08-01,False
761,2019,09,pageview_desktop_views,3061362632.0,2019-09-01,False
762,2019,10,pageview_desktop_views,3588403486.0,2019-10-01,False
763,2019,11,pageview_desktop_views,3252465442.0,2019-11-01,False
764,2019,12,pageview_desktop_views,3097051994.0,2019-12-01,False
765,2020,01,pageview_desktop_views,3440480235.0,2020-01-01,False
766,2020,02,pageview_desktop_views,3176520359.0,2020-02-01,False
767,2020,03,pageview_desktop_views,3412498274.0,2020-03-01,False
768,2020,04,pageview_desktop_views,3798372613.0,2020-04-01,False
769,2020,05,pageview_desktop_views,3078093615.0,2020-05-01,False
770,2020,06,pageview_desktop_views,2721328557.0,2020-06-01,False
771,2020,07,pageview_desktop_views,2638936132.0,2020-07-01,False
772,2020,08,pageview_desktop_views,2613058239.0,2020-08-01,False
773,2020,09,pageview_desktop_views,2661783500.0,2020-09-01,False
774,2020,10,pageview_desktop_views,3041724497.0,2020-10-01,False
775,2007,12,pageview_mobile_views,,2007-12-01,False
776,2008,01,pageview_mobile_views,,2008-01-01,False
777,2008,02,pageview_mobile_views,,2008-02-01,False
778,2008,03,pageview_mobile_views,,2008-03-01,False
779,2008,04,pageview_mobile_views,,2008-04-01,False
780,2008,05,pageview_mobile_views,,2008-05-01,False
781,2008,06,pageview_mobile_views,,2008-06-01,False
782,2008,07,pageview_mobile_views,,2008-07-01,False
783,2008,08,pageview_mobile_views,,2008-08-01,False
784,2008,09,pageview_mobile_views,,2008-09-01,False
785,2008,10,pageview_mobile_views,,2008-10-01,False
786,2008,11,pageview_mobile_views,,2008-11-01,False
787,2008,12,pageview_mobile_views,,2008-12-01,False
788,2009,01,pageview_mobile_views,,2009-01-01,False
789,2009,02,pageview_mobile_views,,2009-02-01,False
790,2009,03,pageview_mobile_views,,2009-03-01,False
791,2009,04,pageview_mobile_views,,2009-04-01,False
792,2009,05,pageview_mobile_views,,2009-05-01,False
793,2009,06,pageview_mobile_views,,2009-06-01,False
794,2009,07,pageview_mobile_views,,2009-07-01,False
795,2009,08,pageview_mobile_views,,2009-08-01,False
796,2009,09,pageview_mobile_views,,2009-09-01,False
797,2009,10,pageview_mobile_views,,2009-10-01,False
798,2009,11,pageview_mobile_views,,2009-11-01,False
799,2009,12,pageview_mobile_views,,2009-12-01,False
800,2010,01,pageview_mobile_views,,2010-01-01,False
801,2010,02,pageview_mobile_views,,2010-02-01,False
802,2010,03,pageview_mobile_views,,2010-03-01,False
803,2010,04,pageview_mobile_views,,2010-04-01,False
804,2010,05,pageview_mobile_views,,2010-05-01,False
805,2010,06,pageview_mobile_views,,2010-06-01,False
806,2010,07,pageview_mobile_views,,2010-07-01,False
807,2010,08,pageview_mobile_views,,2010-08-01,False
808,2010,09,pageview_mobile_views,,2010-09-01,False
809,2010,10,pageview_mobile_views,,2010-10-01,False
810,2010,11,pageview_mobile_views,,2010-11-01,False
811,2010,12,pageview_mobile_views,,2010-12-01,False
812,2011,01,pageview_mobile_views,,2011-01-01,False
813,2011,02,pageview_mobile_views,,2011-02-01,False
814,2011,03,pageview_mobile_views,,2011-03-01,False
815,2011,04,pageview_mobile_views,,2011-04-01,False
816,2011,05,pageview_mobile_views,,2011-05-01,False
817,2011,06,pageview_mobile_views,,2011-06-01,False
818,2011,07,pageview_mobile_views,,2011-07-01,False
819,2011,08,pageview_mobile_views,,2011-08-01,False
820,2011,09,pageview_mobile_views,,2011-09-01,False
821,2011,10,pageview_mobile_views,,2011-10-01,False
822,2011,11,pageview_mobile_views,,2011-11-01,False
823,2011,12,pageview_mobile_views,,2011-12-01,False
824,2012,01,pageview_mobile_views,,2012-01-01,False
825,2012,02,pageview_mobile_views,,2012-02-01,False
826,2012,03,pageview_mobile_views,,2012-03-01,False
827,2012,04,pageview_mobile_views,,2012-04-01,False
828,2012,05,pageview_mobile_views,,2012-05-01,False
829,2012,06,pageview_mobile_views,,2012-06-01,False
830,2012,07,pageview_mobile_views,,2012-07-01,False
831,2012,08,pageview_mobile_views,,2012-08-01,False
832,2012,09,pageview_mobile_views,,2012-09-01,False
833,2012,10,pageview_mobile_views,,2012-10-01,False
834,2012,11,pageview_mobile_views,,2012-11-01,False
835,2012,12,pageview_mobile_views,,2012-12-01,False
836,2013,01,pageview_mobile_views,,2013-01-01,False
837,2013,02,pageview_mobile_views,,2013-02-01,False
838,2013,03,pageview_mobile_views,,2013-03-01,False
839,2013,04,pageview_mobile_views,,2013-04-01,False
840,2013,05,pageview_mobile_views,,2013-05-01,False
841,2013,06,pageview_mobile_views,,2013-06-01,False
842,2013,07,pageview_mobile_views,,2013-07-01,False
843,2013,08,pageview_mobile_views,,2013-08-01,False
844,2013,09,pageview_mobile_views,,2013-09-01,False
845,2013,10,pageview_mobile_views,,2013-10-01,False
846,2013,11,pageview_mobile_views,,2013-11-01,False
847,2013,12,pageview_mobile_views,,2013-12-01,False
848,2014,01,pageview_mobile_views,,2014-01-01,False
849,2014,02,pageview_mobile_views,,2014-02-01,False
850,2014,03,pageview_mobile_views,,2014-03-01,False
851,2014,04,pageview_mobile_views,,2014-04-01,False
852,2014,05,pageview_mobile_views,,2014-05-01,False
853,2014,06,pageview_mobile_views,,2014-06-01,False
854,2014,07,pageview_mobile_views,,2014-07-01,False
855,2014,08,pageview_mobile_views,,2014-08-01,False
856,2014,09,pageview_mobile_views,,2014-09-01,False
857,2014,10,pageview_mobile_views,,2014-10-01,False
858,2014,11,pageview_mobile_views,,2014-11-01,False
859,2014,12,pageview_mobile_views,,2014-12-01,False
860,2015,01,pageview_mobile_views,,2015-01-01,False
861,2015,02,pageview_mobile_views,,2015-02-01,False
862,2015,03,pageview_mobile_views,,2015-03-01,False
863,2015,04,pageview_mobile_views,,2015-04-01,False
864,2015,05,pageview_mobile_views,,2015-05-01,False
865,2015,06,pageview_mobile_views,,2015-06-01,False
866,2015,07,pageview_mobile_views,3288755294.0,2015-07-01,False
867,2015,08,pageview_mobile_views,3302333038.0,2015-08-01,False
868,2015,09,pageview_mobile_views,3170203333.0,2015-09-01,False
869,2015,10,pageview_mobile_views,3268499132.0,2015-10-01,False
870,2015,11,pageview_mobile_views,3236601070.0,2015-11-01,False
871,2015,12,pageview_mobile_views,3376275307.0,2015-12-01,False
872,2016,01,pageview_mobile_views,3717836846.0,2016-01-01,False
873,2016,02,pageview_mobile_views,3334862272.0,2016-02-01,False
874,2016,03,pageview_mobile_views,3386684191.0,2016-03-01,False
875,2016,04,pageview_mobile_views,3258764002.0,2016-04-01,False
876,2016,05,pageview_mobile_views,3395033236.0,2016-05-01,False
877,2016,06,pageview_mobile_views,3354790945.0,2016-06-01,False
878,2016,07,pageview_mobile_views,3496573762.0,2016-07-01,False
879,2016,08,pageview_mobile_views,3515819303.0,2016-08-01,False
880,2016,09,pageview_mobile_views,3393285781.0,2016-09-01,False
881,2016,10,pageview_mobile_views,3509283891.0,2016-10-01,False
882,2016,11,pageview_mobile_views,3591044925.0,2016-11-01,False
883,2016,12,pageview_mobile_views,3776543855.0,2016-12-01,False
884,2017,01,pageview_mobile_views,4231961542.0,2017-01-01,False
885,2017,02,pageview_mobile_views,3711761399.0,2017-02-01,False
886,2017,03,pageview_mobile_views,3903493989.0,2017-03-01,False
887,2017,04,pageview_mobile_views,3639623119.0,2017-04-01,False
888,2017,05,pageview_mobile_views,3686687720.0,2017-05-01,False
889,2017,06,pageview_mobile_views,3519383193.0,2017-06-01,False
890,2017,07,pageview_mobile_views,3725059253.0,2017-07-01,False
891,2017,08,pageview_mobile_views,3621406302.0,2017-08-01,False
892,2017,09,pageview_mobile_views,3531604369.0,2017-09-01,False
893,2017,10,pageview_mobile_views,3673120542.0,2017-10-01,False
894,2017,11,pageview_mobile_views,3670012061.0,2017-11-01,False
895,2017,12,pageview_mobile_views,3830136304.0,2017-12-01,False
896,2018,01,pageview_mobile_views,4259282371.0,2018-01-01,False
897,2018,02,pageview_mobile_views,3725680728.0,2018-02-01,False
898,2018,03,pageview_mobile_views,4049874257.0,2018-03-01,False
899,2018,04,pageview_mobile_views,3927398111.0,2018-04-01,False
900,2018,05,pageview_mobile_views,4089188522.0,2018-05-01,False
901,2018,06,pageview_mobile_views,3977766741.0,2018-06-01,False
902,2018,07,pageview_mobile_views,4266113752.0,2018-07-01,False
903,2018,08,pageview_mobile_views,4187362161.0,2018-08-01,False
904,2018,09,pageview_mobile_views,3977120244.0,2018-09-01,False
905,2018,10,pageview_mobile_views,4073789753.0,2018-10-01,False
906,2018,11,pageview_mobile_views,4033380040.0,2018-11-01,False
907,2018,12,pageview_mobile_views,4289054166.0,2018-12-01,False
908,2019,01,pageview_mobile_views,4597597181.0,2019-01-01,False
909,2019,02,pageview_mobile_views,4018109995.0,2019-02-01,False
910,2019,03,pageview_mobile_views,4407290322.0,2019-03-01,False
911,2019,04,pageview_mobile_views,4261664166.0,2019-04-01,False
912,2019,05,pageview_mobile_views,4413766230.0,2019-05-01,False
913,2019,06,pageview_mobile_views,4285985271.0,2019-06-01,False
914,2019,07,pageview_mobile_views,4557266440.0,2019-07-01,False
915,2019,08,pageview_mobile_views,4531756543.0,2019-08-01,False
916,2019,09,pageview_mobile_views,4437958209.0,2019-09-01,False
917,2019,10,pageview_mobile_views,4506591862.0,2019-10-01,False
918,2019,11,pageview_mobile_views,4471241664.0,2019-11-01,False
919,2019,12,pageview_mobile_views,4554269292.0,2019-12-01,False
920,2020,01,pageview_mobile_views,4832149630.0,2020-01-01,False
921,2020,02,pageview_mobile_views,4418801212.0,2020-02-01,False
922,2020,03,pageview_mobile_views,4686270555.0,2020-03-01,False
923,2020,04,pageview_mobile_views,5505741941.0,2020-04-01,False
924,2020,05,pageview_mobile_views,5231700095.0,2020-05-01,False
925,2020,06,pageview_mobile_views,4573975256.0,2020-06-01,False
926,2020,07,pageview_mobile_views,4809714465.0,2020-07-01,False
927,2020,08,pageview_mobile_views,4803308661.0,2020-08-01,False
928,2020,09,pageview_mobile_views,4492250780.0,2020-09-01,False
929,2020,10,pageview_mobile_views,4736574361.0,2020-10-01,False
